,q_date,q_year,prop_year,state,entity,utility,county_1,poi_name,region_CAISO,region_ERCOT,region_ISO-NE,region_MISO,region_NYISO,region_PJM,region_SPP,region_Southeast (non-ISO),region_West (non-ISO),total_mw,type1_Battery,type1_Biofuel,type1_Biogas,type1_Biomass,type1_Coal,type1_Diesel,type1_Flywheel,type1_Gas,type1_Geothermal,type1_Gravity Rail,type1_Hybrid,type1_Hydro,type1_Landfill,type1_Methane,type1_Nuclear,type1_Offshore Wind,type1_Oil,type1_Pumped Storage,type1_Solar,type1_Steam,type1_Waste Heat,type1_Wind,type1_Wood,ia_status_Facility Study,ia_status_Feasibility Study,ia_status_IA Executed,ia_status_Operational,ia_status_System Impact Study,ia_status_Withdrawn
25158,10/7/2014,2014.0,2015.0,UT,PacifiCorp,PacifiCorp,millard,"Circuit DLT11, Delta #11, out of Delta substation",0,0,0,0,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25159,6/4/2009,2009.0,2010.0,OR,PacifiCorp,PacifiCorp,douglas,Circuit 5R143,0,0,0,0,0,0,0,0,1,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25167,8/10/2007,2007.0,2009.0,ID,PacifiCorp,PacifiCorp,bonneville,Goshen-Ucon Line,0,0,0,0,0,0,0,0,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25168,2/28/2014,2014.0,2016.0,OR,PacifiCorp,PacifiCorp,jackson,"Circuit 4R35, Meadows Road, out of Dodge Bridge substation",0,0,0,0,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25169,12/3/2014,2014.0,2016.0,UT,PacifiCorp,PacifiCorp,iron,Parowan-West Cedar line,0,0,0,0,0,0,0,0,1,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25172,9/29/2017,2017.0,2021.0,UT,PacifiCorp,PacifiCorp,salt lake,Circuit OZS13 out of 106th South substation,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25175,9/19/2016,2016.0,2019.0,WY,PacifiCorp,PacifiCorp,lincoln,Sage substation,0,0,0,0,0,0,0,0,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25176,7/12/2017,2017.0,2019.0,OR,PacifiCorp,PacifiCorp,klamath,Klamath Falls-Lone Pine transmission line,0,0,0,0,0,0,0,0,1,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25177,2/13/2008,2008.0,2008.0,OR,PacifiCorp,PacifiCorp,clatsop,Knappa Svensen substation,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25178,10/8/2013,2013.0,2015.0,UT,PacifiCorp,PacifiCorp,salt lake,Terminal – Tooele 46kV,0,0,0,0,0,0,0,0,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25179,7/2/2007,2007.0,2007.0,OR,PacifiCorp,PacifiCorp,umatilla,Hinkle substation,0,0,0,0,0,0,0,0,1,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25181,7/30/2007,2007.0,2011.0,WY,PacifiCorp,PacifiCorp,lincoln,Ben Lomond - Naughton Line,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25183,4/16/2014,2014.0,2015.0,OR,PacifiCorp,PacifiCorp,klamath,"Circuit 5L112, Anderson, out of Texum substation",0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25184,11/6/2006,2006.0,2007.0,OR,PacifiCorp,PacifiCorp,coos,Circuit 5C24 near Jordan Point substation,0,0,0,0,0,0,0,0,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25185,8/17/2009,2009.0,2010.0,OR,PacifiCorp,PacifiCorp,wallowa,Circuit 4W8 out of Enterprise substation,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25188,7/30/2014,2014.0,2016.0,OR,PacifiCorp,PacifiCorp,klamath,"Circuit 5L1, Beatty, Beatty substation",0,0,0,0,0,0,0,0,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25193,12/3/2009,2009.0,2011.0,WY,PacifiCorp,PacifiCorp,converse,"Amassa substation, (DJ - Difficulty)",0,0,0,0,0,0,0,0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
25194,3/19/2013,2013.0,2015.0,UT,PacifiCorp,PacifiCorp,beaver,Circuit PRV25 out of Parowan Valley substation,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25197,12/12/2006,2006.0,2008.0,WA,PacifiCorp,PacifiCorp,benton,Union Gap - Midway,0,0,0,0,0,0,0,0,1,165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25199,6/10/2016,2016.0,2018.0,OR,PacifiCorp,PacifiCorp,klamath,Copco 2 - Westside Running Y Tap transmission line,0,0,0,0,0,0,0,0,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25200,2/11/2014,2014.0,2016.0,UT,PacifiCorp,PacifiCorp,salt lake,eBay substation,0,0,0,0,0,0,0,0,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25202,4/10/2013,2013.0,2015.0,OR,PacifiCorp,PacifiCorp,jefferson,"Circuit 5D52, Madras Rural, out of Madras substation",0,0,0,0,0,0,0,0,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25206,9/21/2016,2016.0,2018.0,UT,PacifiCorp,PacifiCorp,washington,Windy Ridge-Twin Cities line,0,0,0,0,0,0,0,0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25207,10/28/2015,2015.0,2016.0,UT,PacifiCorp,PacifiCorp,washington,Coleman - Toquerville line,0,0,0,0,0,0,0,0,1,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25209,5/28/2009,2009.0,2009.0,OR,PacifiCorp,PacifiCorp,jackson,"Low side of 12.5 kV/277/480 V transformer at existing tap line, Hwy. 234",0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25212,4/7/2015,2015.0,2016.0,OR,PacifiCorp,PacifiCorp,umatilla,Hinkle substation,0,0,0,0,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25214,11/25/2008,2008.0,2009.0,UT,PacifiCorp,PacifiCorp,davis,Customer's existing 46 kV system fed from Riverdale substation,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25216,9/20/2016,2016.0,2019.0,UT,PacifiCorp,PacifiCorp,box elder,Circuit RSH13 out of Gold Rush substation,0,0,0,0,0,0,0,0,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25217,3/9/2015,2015.0,2016.0,ID,PacifiCorp,PacifiCorp,franklin,"Circuit PRS13, Preston #13, out of Preston substation",0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25218,1/29/2007,2007.0,2009.0,WY,PacifiCorp,PacifiCorp,carbon,Foote Creek substation,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
25224,1/10/2013,2013.0,2015.0,UT,PacifiCorp,PacifiCorp,iron,Circuit CMM15 out of Commerce substation,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25226,5/5/2015,2015.0,2016.0,ID,PacifiCorp,PacifiCorp,jefferson,Mudlake-Amps 69kV line,0,0,0,0,0,0,0,0,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25229,3/14/2008,2008.0,2012.0,MT,PacifiCorp,PacifiCorp,big horn,Yellowtail-Frannie Line,0,0,0,0,0,0,0,0,1,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25230,4/17/2009,2009.0,2010.0,WY,PacifiCorp,PacifiCorp,campbell,Approx. 35 miles SW of the City of Gillette,0,0,0,0,0,0,0,0,1,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25231,10/6/2008,2008.0,2012.0,WY,PacifiCorp,PacifiCorp,carbon,Proposed Aeolus substation,0,0,0,0,0,0,0,0,1,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25233,1/7/2008,2008.0,2009.0,WY,PacifiCorp,PacifiCorp,albany,Miners - Difficulty line,0,0,0,0,0,0,0,0,1,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25234,6/16/2017,2017.0,2017.0,OR,PacifiCorp,PacifiCorp,jefferson,Circuit 5D52 out of Madras substation,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25236,5/30/2017,2017.0,2018.0,OR,PacifiCorp,PacifiCorp,jackson,Circuit 4R41 out of Steven’s Road substation,0,0,0,0,0,0,0,0,1,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25237,3/31/2011,2011.0,2012.0,OR,PacifiCorp,PacifiCorp,morrow ,Hat Rock -- McNary Line,0,0,0,0,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25240,8/12/2014,2014.0,2017.0,OR,PacifiCorp,PacifiCorp,klamath,Circuit 5L42 out of Dairy substation,0,0,0,0,0,0,0,0,1,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25241,5/27/2008,2008.0,2012.0,UT,PacifiCorp,PacifiCorp,juab,Mona substation,0,0,0,0,0,0,0,0,1,320.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25244,4/13/2009,2009.0,2010.0,WY,PacifiCorp,PacifiCorp,sweetwater,"Jim Bridger Power Plant, Point of Rocks, WY",0,0,0,0,0,0,0,0,1,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25245,4/21/2014,2014.0,2016.0,OR,PacifiCorp,PacifiCorp,klamath,Fishhole substation,0,0,0,0,0,0,0,0,1,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25247,5/7/2007,2007.0,2012.0,WY,PacifiCorp,PacifiCorp,albany,Miners-Difficulty Line,0,0,0,0,0,0,0,0,1,361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25248,12/26/2007,2007.0,2010.0,OR,PacifiCorp,PacifiCorp,linn,Peoria Circuit four miles out of Buchanan substation,0,0,0,0,0,0,0,0,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25249,9/1/2006,2006.0,2007.0,OR,PacifiCorp,PacifiCorp,morrow,Dalreed substation on Simtag Feeder,0,0,0,0,0,0,0,0,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
25251,1/7/2008,2008.0,2010.0,WY,PacifiCorp,PacifiCorp,albany,Miners - Difficulty line,0,0,0,0,0,0,0,0,1,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25254,5/30/2006,2006.0,2007.0,OR,PacifiCorp,PacifiCorp,umatilla,Pilot Rock substation,0,0,0,0,0,0,0,0,1,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25255,1/27/2016,2016.0,2017.0,UT,PacifiCorp,PacifiCorp,weber,"Circuit CDW11, out of Cold Water Canyon substation",0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25256,12/3/2009,2009.0,2012.0,WY,PacifiCorp,PacifiCorp,converse,"Amassa substation, (DJ - Difficulty)",0,0,0,0,0,0,0,0,1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25259,7/18/2012,2012.0,2015.0,WY,PacifiCorp,PacifiCorp,sweetwater,Firehole substation,0,0,0,0,0,0,0,0,1,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
25260,8/18/2015,2015.0,2016.0,UT,PacifiCorp,PacifiCorp,cache,"Circuit RMD12, Richmond #12, out of Richmond substation",0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25264,8/9/2010,2010.0,2012.0,UT,PacifiCorp,PacifiCorp,salt lake,"Circuit, QRY15, out of Quarry substation",0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25266,6/8/2017,2017.0,2018.0,UT,PacifiCorp,PacifiCorp,salt lake,Oracle substation,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25272,10/1/2009,2009.0,2014.0,WY,PacifiCorp,PacifiCorp,carbon,Bus at Aeolus Basin substation,0,0,0,0,0,0,0,0,1,403.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25273,2/11/2013,2013.0,2016.0,UT,PacifiCorp,PacifiCorp,iron,Circuit ENO12 out of Enoch substation,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25274,5/31/2017,2017.0,2017.0,OR,PacifiCorp,PacifiCorp,lake,Alturas-Mile Hi transmission line,0,0,0,0,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25275,12/14/2005,2005.0,2008.0,UT,PacifiCorp,PacifiCorp,beaver,Cove Fort substation,0,0,0,0,0,0,0,0,1,50.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25278,11/12/2014,2014.0,2015.0,UT,PacifiCorp,PacifiCorp,beaver,Circuit SML21 out of South Milford substation,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25280,6/23/2014,2014.0,2016.0,UT,PacifiCorp,PacifiCorp,utah,"Circuit GOS12, Goshen (UT) #12, out of Goshen (UT) substation",0,0,0,0,0,0,0,0,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25282,1/18/2013,2013.0,2015.0,UT,PacifiCorp,PacifiCorp,beaver,Circuit SML12 out of South Milford substation,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25284,5/18/2005,2005.0,2007.0,OR,PacifiCorp,PacifiCorp,morrow,Willow Creek - Boeing distribution line,0,0,0,0,0,0,0,0,1,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25289,9/6/2011,2011.0,2013.0,OR,PacifiCorp,PacifiCorp,multnomah,"Circuit 5P123, Killingsworth #3, out of Killingsworth substation",0,0,0,0,0,0,0,0,1,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25290,5/6/2016,2016.0,2018.0,OR,PacifiCorp,PacifiCorp,klamath,Klamath Falls-Lone Pine 230 kV transmission line,0,0,0,0,0,0,0,0,1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25292,5/25/2016,2016.0,2018.0,UT,PacifiCorp,PacifiCorp,emery,McFadden substation,0,0,0,0,0,0,0,0,1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25295,11/21/2016,2016.0,2019.0,OR,PacifiCorp,PacifiCorp,lake,Bullard substation,0,0,0,0,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25297,4/13/2015,2015.0,2016.0,UT,PacifiCorp,PacifiCorp,davis,"Circuit ELA11, East Layton 11, out of East Layton substation",0,0,0,0,0,0,0,0,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25303,7/11/2019,2019.0,2021.0,OR,PacifiCorp,PacifiCorp,benton,Circuit 4M182 out of Hillview substation,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25304,8/8/2016,2016.0,2018.0,UT,PacifiCorp,PacifiCorp,emery,Emery-Sigurd #2 line,0,0,0,0,0,0,0,0,1,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25305,6/1/2010,2010.0,2011.0,WY,PacifiCorp,PacifiCorp,converse,"Amassa substation, (DJ - Difficulty)",0,0,0,0,0,0,0,0,1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25306,11/7/2017,2017.0,2019.0,OR,PacifiCorp,PacifiCorp,klamath,Turkey Hill substation,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25308,5/11/2016,2016.0,2018.0,OR,PacifiCorp,PacifiCorp,lake,Mile Hi substation,0,0,0,0,0,0,0,0,1,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25317,2/28/2014,2014.0,2016.0,OR,PacifiCorp,PacifiCorp,klamath,"Circuit 5L116, Altamont, out of Texum substation",0,0,0,0,0,0,0,0,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25319,4/30/2009,2009.0,2015.0,UT,PacifiCorp,PacifiCorp,emery,"Huntington Power Plant, Huntington, Utah",0,0,0,0,0,0,0,0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25320,10/6/2014,2014.0,2016.0,OR,PacifiCorp,PacifiCorp,crook,Baldwin Road substation ,0,0,0,0,0,0,0,0,1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25323,7/8/2014,2014.0,2016.0,OR,PacifiCorp,PacifiCorp,lake,Line 9 @ 69 kV ,0,0,0,0,0,0,0,0,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25329,6/18/2014,2014.0,2016.0,OR,PacifiCorp,PacifiCorp,klamath,"Circuit 5L112, out of Texum substation",0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25330,9/4/2012,2012.0,2013.0,UT,PacifiCorp,PacifiCorp,iron,Pole 265 on the West Cedar-Middleton line,0,0,0,0,0,0,0,0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25335,2/12/2018,2018.0,2019.0,UT,PacifiCorp,PacifiCorp,tooele,Tooele-Mercur line,0,0,0,0,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25336,10/1/2013,2013.0,2015.0,UT,PacifiCorp,PacifiCorp,washington,Circuit MDD24 out of Middleton substation,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25337,11/21/2016,2016.0,2019.0,OR,PacifiCorp,PacifiCorp,lake,Bullard substation,0,0,0,0,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25339,5/5/2008,2008.0,2011.0,UT,PacifiCorp,PacifiCorp,iron,12 miles west of Cedar substation,0,0,0,0,0,0,0,0,1,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25343,12/5/2016,2016.0,2023.0,WY,PacifiCorp,PacifiCorp,carbon,Aeolus substation,0,0,0,0,0,0,0,0,1,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25344,3/4/2016,2016.0,2019.0,UT,PacifiCorp,PacifiCorp,washington,Red Butte substation,0,0,0,0,0,0,0,0,1,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25345,11/20/2014,2014.0,2016.0,UT,PacifiCorp,PacifiCorp,beaver,Parowan-Sigurd line,0,0,0,0,0,0,0,0,1,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25347,8/25/2014,2014.0,2016.0,UT,PacifiCorp,PacifiCorp,san juan,Moab-Pinto 138 kV line at or around Pole #385,0,0,0,0,0,0,0,0,1,199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25349,9/20/2016,2016.0,2019.0,UT,PacifiCorp,PacifiCorp,box elder,Bridgerland substation,0,0,0,0,0,0,0,0,1,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25350,11/8/2007,2007.0,2009.0,WY,PacifiCorp,PacifiCorp,natrona,Sand Hills Line between Casper & Platte Junction,0,0,0,0,0,0,0,0,1,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25352,5/25/2007,2007.0,2008.0,UT,PacifiCorp,PacifiCorp,salt lake,University substation,0,0,0,0,0,0,0,0,1,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25353,5/14/2021,2021.0,2025.0,WA,PacifiCorp,PacifiCorp,yakima,Midway-Union Gap transmission line,0,0,0,0,0,0,0,0,1,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25354,4/13/2009,2009.0,2013.0,UT,PacifiCorp,PacifiCorp,beaver,Line near Cove Fort,0,0,0,0,0,0,0,0,1,50.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25355,7/3/2014,2014.0,2016.0,UT,PacifiCorp,PacifiCorp,sevier,Sigurd substation,0,0,0,0,0,0,0,0,1,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25356,3/3/2009,2009.0,2009.0,OR,PacifiCorp,PacifiCorp,umatilla,Hinkle substation,0,0,0,0,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25357,4/30/2009,2009.0,2011.0,UT,PacifiCorp,PacifiCorp,emery,"Huntington Power Plant, Huntington, Utah",0,0,0,0,0,0,0,0,1,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25358,10/16/2017,2017.0,2020.0,OR,PacifiCorp,PacifiCorp,gilliam,Blalock substation,0,0,0,0,0,0,0,0,1,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25360,11/11/2010,2010.0,2011.0,OR,PacifiCorp,PacifiCorp,morrow,"Circuit 4K40, out of Dalreed substation",0,0,0,0,0,0,0,0,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25361,3/16/2010,2010.0,2014.0,UT,PacifiCorp,PacifiCorp,beaver,Milford substation,0,0,0,0,0,0,0,0,1,21.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25362,2/12/2016,2016.0,2018.0,OR,PacifiCorp,PacifiCorp,klamath,Circuit 4L16 out of Casebeer substation ,0,0,0,0,0,0,0,0,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
