,Unnamed: 0,q_date,q_year,prop_year,state,entity,utility,county_1,poi_name,region_CAISO,region_ERCOT,region_ISO-NE,region_MISO,region_NYISO,region_PJM,region_SPP,region_Southeast (non-ISO),region_West (non-ISO),total_mw,type1_Battery,type1_Biofuel,type1_Biogas,type1_Biomass,type1_Coal,type1_Diesel,type1_Flywheel,type1_Gas,type1_Geothermal,type1_Gravity Rail,type1_Hybrid,type1_Hydro,type1_Landfill,type1_Methane,type1_Nuclear,type1_Offshore Wind,type1_Oil,type1_Pumped Storage,type1_Solar,type1_Steam,type1_Waste Heat,type1_Wind,type1_Wood,ia_status_Facility Study,ia_status_Feasibility Study,ia_status_IA Executed,ia_status_Operational,ia_status_System Impact Study,ia_status_Withdrawn,tokens,OID_,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,OBJECTID,Join_Count_12,TARGET_FID_12,Join_Count_12_13,TARGET_FID_12_13,F_id,name,operator,operator_wikidata,power,substation,type,ORIG_FID,Lat,Long,STATE_ABBR,STATE_NAME,POP_SQMI,COUNTYNAME,LEGAL_NAME,CLASSCODE,LEGAL_DESC,CLASSCODE_DESC,GEOID,votes_dem,votes_rep,votes_total,votes_per_sqkm,pct_dem_lead,solar_ann_ghi_rn,SymbolID,avg_wind_speed_meters_per_second,tokens
1501,4102,1/12/2022,2022.0,2024.0,SC,DominionSC,DominionSC,hampton,Fairfax - Yemassee 115kV,0,0,0,0,0,0,0,1,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,fairfax,30979,1,27770,1,27770,27770,1,27770,1,27770,way/498828323,Fairfax Substation,South Carolina Gas & Electric,Q5547666,substation,transmission,multipolygon,27770,32.98915738,-81.2335961,SC,South Carolina,166.1,allendale,Allendale County,H1,County,An active county or equivalent feature,45005-FAIRFAX #1,224.0,132.0,358.0,6.1,25.7,4.7,,3.1465747,fairfax
1502,4104,10/27/2018,2018.0,2019.0,SC,DominionSC,DominionSC,allendale,Canadys - Fairfax 115 kV,0,0,0,0,0,0,0,1,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,canadys,22111,1,12246,1,12246,12246,1,12246,1,12246,way/185032900,Canadys Substation,South Carolina Electric & Gas Company,Q1264404,substation,transmission,multipolygon,12246,33.06414905,-80.62068704,SC,South Carolina,166.1,colleton,Colleton County,H1,County,An active county or equivalent feature,45029-CANADYS,178.0,220.0,409.0,10.4,-10.3,4.6,,2.6977489,canadys
1503,4107,11/18/2021,2021.0,2023.0,SC,DominionSC,DominionSC,fairfield,Parr Steam Plant 115 kV Substation,0,0,0,0,0,0,0,1,0,58.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parr,31081,1,28215,1,28215,28215,1,28215,1,28215,way/504932099,Parr Substation,Pedernales Electric Cooperative,Q7159133,substation,transmission,multipolygon,28215,34.26409265,-81.33087382,SC,South Carolina,166.1,fairfield,Fairfield County,H1,County,An active county or equivalent feature,45039-JENKINSVILLE,340.0,88.0,433.0,3.7,58.2,4.6,,2.1210968,parr
1504,4108,12/4/2019,2019.0,2020.0,SC,DominionSC,DominionSC,charleston,Hamlin,0,0,0,0,0,0,0,1,0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hamlin,24219,1,15202,1,15202,15202,1,15202,1,15202,way/229116306,Hamlin Substation,South Carolina Gas & Electric,Q5171012,substation,distribution,multipolygon,15202,32.85992932,-79.78846005,SC,South Carolina,166.1,charleston,Charleston County,H1,County,An active county or equivalent feature,45019-MT. PLEASANT 36,696.0,645.0,1378.0,406.6,3.7,4.8,,3.9350486,hamlin
1505,4109,11/13/2017,2017.0,2019.0,SC,DominionSC,DominionSC,dorchester,Pepperhill - Mateeba 230 kV Tie,0,0,0,0,0,0,0,1,0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,pepperhill,22075,1,12206,1,12206,12206,1,12206,1,12206,way/184867939,Pepperhill Substation,South Carolina Gas & Electric,Q7092125,substation,transmission,multipolygon,12206,32.93804748,-80.0852537,SC,South Carolina,166.1,charleston,Charleston County,H1,County,An active county or equivalent feature,45019-NORTH CHARLESTON 30,978.0,277.0,1269.0,217.2,55.2,4.6,,2.7573369,pepperhill
1506,4111,10/18/2017,2017.0,2019.0,SC,DominionSC,DominionSC,richland,"Columbia Industrial Park -
Edenwood 230 kV",0,0,0,0,0,0,0,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,columbia,22147,1,12284,1,12284,12284,1,12284,1,12284,way/185227981,Columbia Energy Center Substation,South Carolina Electric & Gas Company,Q3344199,substation,generation,multipolygon,12284,33.87131128,-81.01830436,SC,South Carolina,166.1,calhoun,Calhoun County,H1,County,An active county or equivalent feature,45017-SANDY RUN,348.0,918.0,1284.0,9.1,-44.4,4.6,,2.5031424,columbia
1507,4113,11/4/2021,2021.0,2022.0,SC,DominionSC,DominionSC,calhoun,"Columbia Energy Center 115 kV
Substation",0,0,0,0,0,0,0,1,0,23.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,columbia,22147,1,12284,1,12284,12284,1,12284,1,12284,way/185227981,Columbia Energy Center Substation,South Carolina Electric & Gas Company,Q3344199,substation,generation,multipolygon,12284,33.87131128,-81.01830436,SC,South Carolina,166.1,calhoun,Calhoun County,H1,County,An active county or equivalent feature,45017-SANDY RUN,348.0,918.0,1284.0,9.1,-44.4,4.6,,2.5031424,columbia
1508,4114,1/21/2022,2022.0,2024.0,SC,DominionSC,DominionSC,richland,Wateree - Hopkins 230 kV #2,0,0,0,0,0,0,0,1,0,450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,wateree,23433,1,14038,1,14038,14038,1,14038,1,14038,way/206005320,Wateree Dam Substation,Wolverine Power Cooperative,Q5974728,substation,transmission,multipolygon,14038,34.33463616,-80.70230248,SC,South Carolina,166.1,kershaw,Kershaw County,H1,County,An active county or equivalent feature,45055-RABON'S X ROADS,416.0,1209.0,1639.0,17.4,-48.4,4.6,,2.2355413,wateree
1509,4115,10/18/2017,2017.0,2019.0,SC,DominionSC,DominionSC,fairfield,"Parr Steam - Denny Terrace 115 kV
#1",0,0,0,0,0,0,0,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,parr,31081,1,28215,1,28215,28215,1,28215,1,28215,way/504932099,Parr Substation,Pedernales Electric Cooperative,Q7159133,substation,transmission,multipolygon,28215,34.26409265,-81.33087382,SC,South Carolina,166.1,fairfield,Fairfield County,H1,County,An active county or equivalent feature,45039-JENKINSVILLE,340.0,88.0,433.0,3.7,58.2,4.6,,2.1210968,parr
1510,4120,10/18/2017,2017.0,2019.0,SC,DominionSC,DominionSC,newberry,"Saluda Hydro - Bush River 115 kV #1
tie",0,0,0,0,0,0,0,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,saluda,40784,1,44366,1,44366,44366,1,44366,1,44366,way/1041743427,Saluda Substation,Georgia Power,Q5547666,substation,distribution,multipolygon,44366,33.99731453,-81.76621902,SC,South Carolina,166.1,saluda,Saluda County,H1,County,An active county or equivalent feature,45081-SALUDA NO. 1,500.0,325.0,836.0,14.7,20.9,4.6,,2.5996978,saluda
1511,4121,8/24/2020,2020.0,2023.0,SC,DominionSC,DominionSC,bamberg,Canadys - SRS 230 kV,0,0,0,0,0,0,0,1,0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,canadys,22111,1,12246,1,12246,12246,1,12246,1,12246,way/185032900,Canadys Substation,South Carolina Electric & Gas Company,Q1264404,substation,transmission,multipolygon,12246,33.06414905,-80.62068704,SC,South Carolina,166.1,colleton,Colleton County,H1,County,An active county or equivalent feature,45029-CANADYS,178.0,220.0,409.0,10.4,-10.3,4.6,,2.6977489,canadys
1512,4125,1/20/2017,2017.0,2018.0,FL,Duke,Duke_FL,dixie,Suwannee Substation 69 kV,0,0,0,0,0,0,0,1,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,suwannee,34214,1,33994,1,33994,33994,1,33994,1,33994,way/684629357,Suwannee River Plant Substation,Cooperative Energy,Q29641882,substation,transmission,multipolygon,33994,30.37038649,-83.1824518,FL,Florida,381.4,suwannee,Suwannee County,H1,County,An active county or equivalent feature,12121-07,149.0,630.0,782.0,8.5,-61.5,4.7,,2.4097826,suwannee
1513,4128,4/4/2017,2017.0,2018.0,FL,Duke,Duke_FL,polk,Whidden Creek Substation 69,0,0,0,0,0,0,0,1,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,whidden,24244,1,15262,1,15262,15262,1,15262,1,15262,way/230277868,Whidden Substation,Florida Power & Light,Q1430055,substation,transmission,multipolygon,15262,27.22452541,-81.80905318,FL,Florida,381.4,desoto,DeSoto County,H1,County,An active county or equivalent feature,12027-17,398.0,800.0,1206.0,4.8,-33.3,5.0,,2.7681444,whidden
1514,4131,4/1/2014,2014.0,2014.0,FL,Duke,Duke_FL,polk,Fort Meade Substation,0,0,0,0,0,0,0,1,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fort,15481,1,852,1,852,852,1,852,1,852,way/35387127,Fort Walton Substation,Florida Power & Light,Q1430055,substation,distribution,multipolygon,852,30.41306915,-86.61771404,FL,Florida,381.4,okaloosa,Okaloosa County,H1,County,An active county or equivalent feature,12091-FT WALTON BEACH S CENTRAL (22),607.0,1099.0,1740.0,465.6,-28.3,4.8,,4.2035136,fort
1515,4133,6/26/2019,2019.0,2020.0,FL,Duke,Duke_FL,gilchrist,Newberry - Wilcox 230 kV,0,0,0,0,0,0,0,1,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,newberry,27865,1,22267,1,22267,22267,1,22267,1,22267,way/380551972,Newberry Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,22267,29.66964055,-82.5942715,FL,Florida,381.4,alachua,Alachua County,H1,County,An active county or equivalent feature,12001-06,1107.0,1607.0,2745.0,27.9,-18.2,4.8,,2.8668034,newberry
1516,4142,5/15/2018,2018.0,2021.0,FL,Duke,Duke_FL,polk,West Lake Wales Substation 230 kV,0,0,0,0,0,0,0,1,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,west,19441,1,7328,1,7328,7328,1,7328,1,7328,way/150661396,West Substation,City of Vero Beach,Q1430055,substation,transmission,multipolygon,7328,27.63493547,-80.44622821,FL,Florida,381.4,indian river,Indian River County,H1,County,An active county or equivalent feature,12061-22,1321.0,2153.0,3508.0,284.3,-23.7,5.0,,3.2903283,west
1517,4152,4/25/2016,2016.0,2019.0,FL,Duke,Duke_FL,highlands,Lake Placid Substation 69 kV,0,0,0,0,0,0,0,1,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,lake,15698,1,1353,1,1353,1353,1,1353,1,1353,way/47420229,Lake Bryan Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,1353,28.36013577,-81.4967945,FL,Florida,381.4,orange,Orange County,H1,County,An active county or equivalent feature,12095-124,3308.0,1250.0,4648.0,184.4,44.3,4.9,,2.827172,lake
1518,4156,5/29/2019,2019.0,2022.0,FL,Duke,Duke_FL,highlands,Fisheating Creek Substation 69 kV,0,0,0,0,0,0,0,1,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,fisheating,25498,1,18024,1,18024,18024,1,18024,1,18024,way/303178998,Fisheating Creek Substation DUKE,Duke Energy,Q1264404,substation,distribution,multipolygon,18024,27.26635129,-81.40835688,FL,Florida,381.4,highlands,Highlands County,H1,County,An active county or equivalent feature,12055-13,1070.0,2521.0,3613.0,13.4,-40.2,5.1,,3.2164195,fisheating
1519,4162,8/12/2013,2013.0,2013.0,FL,Duke,Duke_FL,lake,Okahumpka Substation 69 kV,0,0,0,0,0,0,0,1,0,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,okahumpka,27812,1,22209,1,22209,22209,1,22209,1,22209,way/380119222,Okahumpka Substation,Duke Energy,Q1264404,substation,distribution,multipolygon,22209,28.74843393,-81.87573231,FL,Florida,381.4,lake,Lake County,H1,County,An active county or equivalent feature,12069-012,753.0,1453.0,2223.0,14.6,-31.5,4.9,,3.3905318,okahumpka
1520,4166,8/7/2007,2007.0,2013.0,FL,Duke,Duke_FL,suwannee,Suwannee 230 kV Substation,0,0,0,0,0,0,0,1,0,195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suwannee,34214,1,33994,1,33994,33994,1,33994,1,33994,way/684629357,Suwannee River Plant Substation,Cooperative Energy,Q29641882,substation,transmission,multipolygon,33994,30.37038649,-83.1824518,FL,Florida,381.4,suwannee,Suwannee County,H1,County,An active county or equivalent feature,12121-07,149.0,630.0,782.0,8.5,-61.5,4.7,,2.4097826,suwannee
1521,4190,9/27/2016,2016.0,2019.0,FL,Duke,Duke_FL,hamilton,Hamilton Substation 115 kV,0,0,0,0,0,0,0,1,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,hamilton,25866,1,18720,1,18720,18720,1,18720,1,18720,way/319840503,Hamilton Substation JEA,Jacksonville Electric Authority,Q17068270,substation,distribution,multipolygon,18720,30.28361042,-81.72163324,FL,Florida,381.4,duval,Duval County,H6,County,"A county that is coextensive with an incorporated place, part of an incorporated place, or a consolidated city and the governmental functions of the county are part of the municipal government",12031-1408,1237.0,1562.0,2860.0,591.5,-11.4,4.8,,2.6765492,hamilton
1522,4203,7/2/2007,2007.0,2013.0,FL,Duke,Duke_FL,polk,Hines Substation,0,0,0,0,0,0,0,1,0,195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hines,28048,1,22466,1,22466,22466,1,22466,1,22466,way/382922159,Hines Plant Substation,Duke Energy,Q1264404,substation,switching,multipolygon,22466,27.79090333,-81.87030661,FL,Florida,381.4,polk,Polk County,H1,County,An active county or equivalent feature,12105-516,241.0,721.0,975.0,16.5,-49.2,5.0,,2.8772099,hines
1523,4209,10/11/2007,2007.0,2009.0,FL,Duke,Duke_FL,osceola,Holopaw Substation,0,0,0,0,0,0,0,1,0,158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,holopaw,20248,1,8474,1,8474,8474,1,8474,1,8474,way/162603370,Holopaw Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,8474,28.14609544,-81.08667288,FL,Florida,381.4,osceola,Osceola County,H1,County,An active county or equivalent feature,12097-550,710.0,1051.0,1792.0,5.0,-19.0,4.9,,3.0330696,holopaw
1524,4210,9/21/2017,2017.0,2020.0,FL,Duke,Duke_FL,hamilton,Suwannee - West Lake 115 kV,0,0,0,0,0,0,0,1,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,suwannee,34214,1,33994,1,33994,33994,1,33994,1,33994,way/684629357,Suwannee River Plant Substation,Cooperative Energy,Q29641882,substation,transmission,multipolygon,33994,30.37038649,-83.1824518,FL,Florida,381.4,suwannee,Suwannee County,H1,County,An active county or equivalent feature,12121-07,149.0,630.0,782.0,8.5,-61.5,4.7,,2.4097826,suwannee
1525,4212,8/14/2019,2019.0,2022.0,FL,Duke,Duke_FL,sumter,Wildwood to Dallas Airport 69kV,0,0,0,0,0,0,0,1,0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,wildwood,31600,1,29622,1,29622,29622,1,29622,1,29622,way/541971030,Wildwood Substation,Georgia Power,Q5547666,substation,distribution,multipolygon,29622,28.82524513,-81.98871763,FL,Florida,381.4,sumter,Sumter County,H1,County,An active county or equivalent feature,12119-129,1911.0,4175.0,6128.0,268.6,-36.9,4.9,,2.6032372,wildwood
1526,4226,4/12/2019,2019.0,2025.0,FL,Duke,Duke_FL,hamilton,Suwannee River Plant to Twin Lakes 115 kV,0,0,0,0,0,0,0,1,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,suwannee,34214,1,33994,1,33994,33994,1,33994,1,33994,way/684629357,Suwannee River Plant Substation,Cooperative Energy,Q29641882,substation,transmission,multipolygon,33994,30.37038649,-83.1824518,FL,Florida,381.4,suwannee,Suwannee County,H1,County,An active county or equivalent feature,12121-07,149.0,630.0,782.0,8.5,-61.5,4.7,,2.4097826,suwannee
1527,4237,5/20/2016,2016.0,2019.0,FL,Duke,Duke_FL,alachua,Newberry Substation 69 kV,0,0,0,0,0,0,0,1,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,newberry,27865,1,22267,1,22267,22267,1,22267,1,22267,way/380551972,Newberry Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,22267,29.66964055,-82.5942715,FL,Florida,381.4,alachua,Alachua County,H1,County,An active county or equivalent feature,12001-06,1107.0,1607.0,2745.0,27.9,-18.2,4.8,,2.8668034,newberry
1528,4257,5/18/2018,2018.0,2021.0,FL,Duke,Duke_FL,hardee,Avon Park - South Polk 230 kV,0,0,0,0,0,0,0,1,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,avon,19006,1,6719,1,6719,6719,1,6719,1,6719,way/144437949,Avon Park Plant Substation DUKE,Duke Energy,Q1264404,substation,distribution,multipolygon,6719,27.57893141,-81.49322177,FL,Florida,381.4,highlands,Highlands County,H1,County,An active county or equivalent feature,12055-02,1312.0,903.0,2239.0,161.4,18.3,5.0,,2.9804599,avon
1529,4264,7/2/2007,2007.0,2013.0,FL,Duke,Duke_FL,polk,Hines Substation,0,0,0,0,0,0,0,1,0,195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hines,28048,1,22466,1,22466,22466,1,22466,1,22466,way/382922159,Hines Plant Substation,Duke Energy,Q1264404,substation,switching,multipolygon,22466,27.79090333,-81.87030661,FL,Florida,381.4,polk,Polk County,H1,County,An active county or equivalent feature,12105-516,241.0,721.0,975.0,16.5,-49.2,5.0,,2.8772099,hines
1530,4282,5/6/2016,2016.0,2020.0,FL,Duke,Duke_FL,polk,Fort Meade Substation 230 kV,0,0,0,0,0,0,0,1,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,fort,15481,1,852,1,852,852,1,852,1,852,way/35387127,Fort Walton Substation,Florida Power & Light,Q1430055,substation,distribution,multipolygon,852,30.41306915,-86.61771404,FL,Florida,381.4,okaloosa,Okaloosa County,H1,County,An active county or equivalent feature,12091-FT WALTON BEACH S CENTRAL (22),607.0,1099.0,1740.0,465.6,-28.3,4.8,,4.2035136,fort
1531,4289,5/5/2016,2016.0,2021.0,FL,Duke,Duke_FL,volusia,Debary Substation 230 kV,0,0,0,0,0,0,0,1,0,1165.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,debary,27998,1,22409,1,22409,22409,1,22409,1,22409,way/382412268,Debary Plant Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,22409,28.90491917,-81.33443307,FL,Florida,381.4,volusia,Volusia County,H1,County,An active county or equivalent feature,12127-306,1390.0,2471.0,3899.0,180.2,-27.7,4.8,,2.7995694,debary
1532,4293,9/21/2016,2016.0,2021.0,FL,Duke,Duke_FL,volusia,Debary Substation,0,0,0,0,0,0,0,1,0,1174.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,debary,27998,1,22409,1,22409,22409,1,22409,1,22409,way/382412268,Debary Plant Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,22409,28.90491917,-81.33443307,FL,Florida,381.4,volusia,Volusia County,H1,County,An active county or equivalent feature,12127-306,1390.0,2471.0,3899.0,180.2,-27.7,4.8,,2.7995694,debary
1533,4305,10/17/2017,2017.0,2019.0,FL,Duke,Duke_FL,suwannee,Fort White - Jasper 115 kV,0,0,0,0,0,0,0,1,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,fort,15481,1,852,1,852,852,1,852,1,852,way/35387127,Fort Walton Substation,Florida Power & Light,Q1430055,substation,distribution,multipolygon,852,30.41306915,-86.61771404,FL,Florida,381.4,okaloosa,Okaloosa County,H1,County,An active county or equivalent feature,12091-FT WALTON BEACH S CENTRAL (22),607.0,1099.0,1740.0,465.6,-28.3,4.8,,4.2035136,fort
1534,4307,9/18/2019,2019.0,2022.0,FL,Duke,Duke_FL,alachua,Archer - Martin West 230 kV,0,0,0,0,0,0,0,1,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,archer,27850,1,22252,1,22252,22252,1,22252,1,22252,way/380476937,Archer Substation DUKE,Duke Energy,Q1264404,substation,transmission,multipolygon,22252,29.55797149,-82.50537218,FL,Florida,381.4,alachua,Alachua County,H1,County,An active county or equivalent feature,12001-11,1204.0,1116.0,2353.0,13.7,3.7,4.8,,2.7434011,archer
1535,4313,8/11/2017,2017.0,2019.0,FL,Duke,Duke_FL,lake,Leesburg Substation 69 kV,0,0,0,0,0,0,0,1,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,leesburg,21254,1,10858,1,10858,10858,1,10858,1,10858,way/175178438,Leesburg East Substation,Consumers Energy,Q5164746,substation,distribution,multipolygon,10858,28.81351873,-81.87072294,FL,Florida,381.4,lake,Lake County,H1,County,An active county or equivalent feature,12069-026,1053.0,1010.0,2083.0,172.4,2.1,4.9,,3.2363634,leesburg
1536,4316,3/27/2018,2018.0,2020.0,FL,Duke,Duke_FL,madison,Suwannee - Perry 230 kV,0,0,0,0,0,0,0,1,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,suwannee,34214,1,33994,1,33994,33994,1,33994,1,33994,way/684629357,Suwannee River Plant Substation,Cooperative Energy,Q29641882,substation,transmission,multipolygon,33994,30.37038649,-83.1824518,FL,Florida,381.4,suwannee,Suwannee County,H1,County,An active county or equivalent feature,12121-07,149.0,630.0,782.0,8.5,-61.5,4.7,,2.4097826,suwannee
1537,4325,1/18/2012,2012.0,2015.0,FL,Duke,Duke_FL,pasco,Hudson Substation,0,0,0,0,0,0,0,1,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hudson,19359,1,7236,1,7236,7236,1,7236,1,7236,way/149838938,Hudson Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,7236,28.3656303,-82.56799731,FL,Florida,381.4,pasco,Pasco County,H1,County,An active county or equivalent feature,12101-027,1371.0,3949.0,5375.0,86.8,-48.0,4.9,,3.1521313,hudson
1538,4335,10/1/2013,2013.0,2016.0,FL,Duke,Duke_FL,suwannee,Suwannee River Plant Substation,0,0,0,0,0,0,0,1,0,167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suwannee,34214,1,33994,1,33994,33994,1,33994,1,33994,way/684629357,Suwannee River Plant Substation,Cooperative Energy,Q29641882,substation,transmission,multipolygon,33994,30.37038649,-83.1824518,FL,Florida,381.4,suwannee,Suwannee County,H1,County,An active county or equivalent feature,12121-07,149.0,630.0,782.0,8.5,-61.5,4.7,,2.4097826,suwannee
1539,4337,4/3/2014,2014.0,2015.0,FL,Duke,Duke_FL,osceola,Holopaw Substation,0,0,0,0,0,0,0,1,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,holopaw,20248,1,8474,1,8474,8474,1,8474,1,8474,way/162603370,Holopaw Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,8474,28.14609544,-81.08667288,FL,Florida,381.4,osceola,Osceola County,H1,County,An active county or equivalent feature,12097-550,710.0,1051.0,1792.0,5.0,-19.0,4.9,,3.0330696,holopaw
1540,4338,9/23/2021,2021.0,2024.0,FL,Duke,Duke_FL,alachua,Bronson - Newberry 230 kV,0,0,0,0,0,0,0,1,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,bronson,23365,1,13950,1,13950,13950,1,13950,1,13950,way/205163777,Bronson Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,13950,29.46067477,-82.65325283,FL,Florida,381.4,levy,Levy County,H1,County,An active county or equivalent feature,12075-01-BRONSON I,537.0,1211.0,1779.0,13.2,-37.9,4.8,,2.61426,bronson
1541,4342,5/24/2019,2019.0,2021.0,FL,Duke,Duke_FL,marion,Martin West Substation 69 kV,0,0,0,0,0,0,0,1,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,martin,17657,1,4326,1,4326,4326,1,4326,1,4326,way/102698274,Martin Plant Substation,Florida Power & Light,Q1430055,substation,transmission,multipolygon,4326,27.05695029,-80.56051505,FL,Florida,381.4,martin,Martin County,H1,County,An active county or equivalent feature,12085-16,861.0,1377.0,2263.0,2.5,-22.8,4.9,,2.8405201,martin
1542,4344,8/31/2016,2016.0,2017.0,FL,Duke,Duke_FL,jefferson,Drifton Substation 69 kV,0,0,0,0,0,0,0,1,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,drifton,24873,1,16836,1,16836,16836,1,16836,1,16836,way/262073764,Drifton Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,16836,30.49562731,-83.84297796,FL,Florida,381.4,jefferson,Jefferson County,H1,County,An active county or equivalent feature,12065-07,348.0,338.0,695.0,7.1,1.4,4.8,,2.3708594,drifton
